#2021_05_25__15_32_46
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1621999053.9208782;5.996890096544799e-06;[2, 1];[[1, [-27.29029161906953, 21.721917593958445], -0.9637421387098195, 0.3, 2.86840358548018, [[-26.819109277537233, 22.04917401665472]]]];[[[[64, 64, 64, 64, 64, 64, 64, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66], [0, 1, 2, 3, 4, 5, 6, 0, 1, 2, 3, 4, 5, 6, 0, 1, 2, 3, 4, 5, 6]], [[[-20.54, 227.56], [23.8, 186.64]], [[-23.8, 224.06], [20.17, 183.6]]]]];{"straight": [[[null, null], [2, 1], [3, 0], [4, 0], [5, 0], [6, 0], [7, 1], [8, 1], [9, 2], [10, 5], [11, 10], [12, 10], [13, 5], [14, 2], [15, 1], [16, 0], [17, 0], [18, 1], [19, 1]]]};{"straight": [[0.0, 0.09990048683819554, 0.1998009138380689, 0.2997012886669471, 0.3996016186131983, 0.4995019105937166, 0.5994021711614085, 0.6993024065126782, 0.7992026224949145, 0.8991028246139766, 0.9990030180416812, 1.0989032076232903, 1.1988033978849952, 1.298703593041408, 1.3986037970030443, 1.498504013383815, 1.5984042455085101, 1.6983044964202887, 1.7982047688881666, 1.8981050654145024, 1.9980053882424866, 2.097905739363631, 2.1978061205252524, 2.297706533237965, 2.3976069787831658, 2.4975074582205243, 2.5974079723954686, 2.6973085219466753, 2.797209107313556, 2.897109728743748, 2.9970103863005986, 3.096911079870655, 3.196811809171154, 3.2967125737575063, 3.396613373030789, 3.496514206245228, 3.5964150725156925, 3.696315970825176, 3.796216900032291, 3.896117858878751, 3.9960188459968626, 4.09591985991701, 4.195820899075146, 4.295721961820275, 4.39562304642195, 4.495524151077748, 4.5954252739207675, 4.695326413027112, 4.795227566423375, 4.895128732094137, 4.995029907989443, 5.0949310920322946, 5.1948322821261375, 5.294733476162348, 5.394634672027722, 5.494535867611965, 5.59443706081517, 5.694338249555321, 5.794239431775763, 5.894140605452701, 5.994041768602686, 6.093942919290098, 6.193844055634641, 6.293745175818824, 6.393646278095452, 6.493547360795112, 6.5934484223336645, 6.693349461219726, 6.79325047606216, 6.89315146557756, 6.993052428597751, 7.092953364077256, 7.192854271100803, 7.292755148890803, 7.392655996814843, 7.492556814393165, 7.592457601306168, 7.6923583574018775, 7.792259082703457, 7.892159777416674, 7.992060441937399, 8.091961076859091, 8.19186168298029, 8.291762261312094, 8.391662813085663, 8.49156333975969, 8.5914638430279, 8.69136432482653, 8.791264787341838, 8.891165233017553, 8.9910656645624, 9.090966084957566, 9.19086649746419, 9.290766905630864, 9.390667313301106, 9.49056772462085, 9.590468144045937, 9.690368576349604, 9.79026902662996, 9.890169500317489, 9.990070003182526, 10.089969411674026, 10.1898688210695, 10.289768231277481, 10.389667642205985, 10.48956705376255, 10.589466465854212, 10.689365878387518, 10.789265291268526, 10.889164704402814, 10.989064117695467, 11.088963531051096, 11.188862944373835, 11.288762357567343, 11.388661770534805]]};{"straight": [[[-0.0553069, -0.8072867], [-0.15179530214703224, -0.8331729033064152], [-0.24827696525461113, -0.8590839819939704], [-0.34475201994388, -0.8850194541055968], [-0.4412205968359823, -0.9109788376842259], [-0.5376828265520613, -0.9369616507727891], [-0.6341388397132606, -0.962967411414218], [-0.7305887669407233, -0.988995637651444], [-0.8270327388555931, -1.0150458475273982], [-0.923470886079013, -1.041117559085013], [-1.0199033392321264, -1.0672102903672185], [-1.1163302289360773, -1.0933235594169475], [-1.212751685812008, -1.1194568842771304], [-1.3091678404810632, -1.1456097829906988], [-1.4055788235643851, -1.1717817736005844], [-1.5019847656831182, -1.1979723741497188], [-1.5983857974584048, -1.2241811026810336], [-1.6947820495113886, -1.2504074772374592], [-1.7911736524632134, -1.276651015861928], [-1.8875607369350222, -1.3029112365973712], [-1.9839434335479582, -1.32918765748672], [-2.080321872923166, -1.3554797965729064], [-2.176696185681787, -1.381787171898861], [-2.273066502444966, -1.4081093015075163], [-2.369432953833846, -1.4344457034418028], [-2.4657956704695705, -1.4607958957446525], [-2.5621547829732827, -1.4871593964589964], [-2.6585104219661257, -1.5135357236277664], [-2.754862718069243, -1.5399243952938937], [-2.8512118019037787, -1.5663249295003099], [-2.947557804090876, -1.5927368442899463], [-3.0439008552516773, -1.6191596577057341], [-3.140241086007327, -1.6455928877906054], [-3.2365786269789676, -1.6720360525874909], [-3.332913608787744, -1.6984886701393225], [-3.4292461620547976, -1.7249502584890315], [-3.5255764174012736, -1.7514203356795497], [-3.6219045054483137, -1.777898419753808], [-3.718230556817063, -1.804384028754738], [-3.814554702128663, -1.830876680725271], [-3.9108770720042587, -1.857375893708339], [-4.007197797064992, -1.8838811857468731], [-4.103517007932009, -1.9103920748838048], [-4.199834835226449, -1.9369080791620652], [-4.296151409569459, -1.963428716624586], [-4.3924668615821805, -1.989953505314299], [-4.4887813218857575, -2.0164819632741353], [-4.585094921101334, -2.043013608547026], [-4.681407789850051, -2.0695479591759027], [-4.777720058753054, -2.096084533203697], [-4.874031858431487, -2.122622848673341], [-4.970343319506492, -2.149162423627765], [-5.066654572599212, -2.1757027761099015], [-5.162965748330791, -2.202243424162681], [-5.259276977322372, -2.2287838858290354], [-5.3555883901951, -2.2553236791518962], [-5.451900117570115, -2.2818623221741943], [-5.548212290068565, -2.3083993329388615], [-5.64452503831159, -2.3349342294888302], [-5.740838492920334, -2.3614665298670303], [-5.837152784515942, -2.387995752116394], [-5.933468043719554, -2.414521414279853], [-6.029784401152317, -2.4410430344003373], [-6.126101987435372, -2.4675601305207806], [-6.222420933189864, -2.494072220684113], [-6.3187413690369345, -2.5205788229332655], [-6.415063425597728, -2.54707945531117], [-6.511387233493388, -2.573573635860759], [-6.607712923345059, -2.600060882624962], [-6.704040625773881, -2.6265407136467123], [-6.800370471401002, -2.65301264696894], [-6.896702590847561, -2.6794762006345776], [-6.993037114734704, -2.705930892686556], [-7.089374173683573, -2.7323762411678065], [-7.185713898315313, -2.75881176412126], [-7.282056419251065, -2.7852369795898495], [-7.378401867111976, -2.8116514056165047], [-7.474750372519184, -2.8380545602441583], [-7.571102066093837, -2.8644459615157416], [-7.667457078457077, -2.890825127474186], [-7.763815540230048, -2.917191576162422], [-7.8601775820338915, -2.9435448256233823], [-7.956543334489754, -2.969884393899998], [-8.052912928218774, -2.9962097990351992], [-8.1492864938421, -3.0225205590719204], [-8.245664161980873, -3.0488161920530894], [-8.342046063256236, -3.07509621602164], [-8.43843232828933, -3.1013601490205027], [-8.534823087701307, -3.12760750909261], [-8.6312184721133, -3.153837814280892], [-8.727618612146461, -3.180050582628281], [-8.824023638421929, -3.2062453321777085], [-8.920433681560844, -3.2324215809721055], [-9.016848872184354, -3.2585788470544035], [-9.113269340913606, -3.284716648467534], [-9.209695218369736, -3.310834503254428], [-9.30612663517389, -3.336931929458018], [-9.402563721947212, -3.3630084451212343], [-9.499006609310845, -3.3890635682870096], [-9.595455427885932, -3.415096816998274], [-9.69191030829362, -3.44110770929796], [-9.788366925076298, -3.46710789998733], [-9.884823044289288, -3.4931099437840034], [-9.981278669035326, -3.5191138286051946], [-10.07773380241715, -3.5451195423681185], [-10.174188447537496, -3.57112707298999], [-10.270642607499108, -3.597136408388023], [-10.367096285404722, -3.6231475364794328], [-10.463549484357072, -3.649160445181433], [-10.560002207458904, -3.675175122411239], [-10.656454457812952, -3.7011915560860644], [-10.752906238521954, -3.7272097341231247], [-10.849357552688646, -3.753229644439635], [-10.945808403415771, -3.7792512749528084], [-11.04225879380607, -3.8052746135798605]]]};{"straight": [[0.0, 0.9995023103434806, 1.4132671498245377, 1.730600479008925, 1.997995817543276, 2.233466427295038, 2.446252931511784, 2.6418461392074275, 2.823824617375846, 2.9946747809861156, 3.1562075364169275, 3.3097904182139435, 3.4564862284605598, 3.597140460593739, 3.732438893795726, 3.8629469286904903, 3.9891372774457525, 4.111409964252095, 4.2301070956896405, 4.345523981521903, 4.457917651169542, 4.5675134747140005, 4.674510379944791, 4.779085013073232, 4.88139509336677, 4.981582144765597, 5.079773740346166, 5.176085361807022, 5.270621951749702, 5.3634792186125715, 5.454744740800081, 5.544498906539791, 5.632815718394392, 5.71976348552125, 5.805405422254602, 5.88980016805815, 5.973002241119537, 6.055062435656691, 6.1360281712481095, 6.215943801086095, 6.294850884909074, 6.372788431439315, 6.44979311439166, 6.525899465493286, 6.601140047437459, 6.67554560926479, 6.749145226307336, 6.82196642653074, 6.894035304857182, 6.965376626838639, 7.036013922869276, 7.105969573971987, 7.1752648900628735, 7.2439201814850085, 7.311926975292291, 7.37925918797509, 7.445933798678839, 7.5119670097088935, 7.577374294660681, 7.642170442795481, 7.706369600013513, 7.769985306737716, 7.833030532988142, 7.895517710897298, 7.957458764890947, 8.018865139735867, 8.079747826635927, 8.140117387539828, 8.199983977807987, 8.259357367371884, 8.318246960506562, 8.376661814325713, 8.43461065609878, 8.492101899480403, 8.549143659734558, 8.605743768028386, 8.661909784864275, 8.71764901271277, 8.772968507903704, 8.827875091828014, 8.882375361498472, 8.936475699513585, 8.990182283465362, 9.043501094828393, 9.09643792736477, 9.148998395076676, 9.201187939736041, 9.25301183801841, 9.304475208266174, 9.355583016904392, 9.406340084530799, 9.45675109169996, 9.506820584420167, 9.556552979380292, 9.605952568922653, 9.655023525776809, 9.703769907568184, 9.752195661114486, 9.800304626521978, 9.848100541092908, 9.895587043054618, 9.944909295644791, 9.993979165089163, 10.042800377022036, 10.091376566402017, 10.13971128058008, 10.187807982235311, 10.23567005218531, 10.2833007920777, 10.330703426968858, 10.377881107795558, 10.424836913744958, 10.471573854527954, 10.518094872560699, 10.564402845058776]]};{"straight": [[5.0, 4.996571077681593, 4.993244434175819, 4.990019900389306, 4.986897311210782, 4.983876505513218, 4.980957326155811, 4.978139619985978, 4.975423237841037, 4.972808034549969, 4.9702938689349425, 4.967880603812848, 4.965568105996572, 4.963356246296311, 4.961244899520706, 4.959233944477901, 4.957323263976527, 4.9555127448265655, 4.953802277840098, 4.952191757831995, 4.950681083620503, 4.949270158027803, 4.947958887880409, 4.946747184009377, 4.945634961250794, 4.944622138445663, 4.943708638440233, 4.942894388085955, 4.9421793182392, 4.941563363761427, 4.941046463518744, 4.940628560381619, 4.940309601224598, 4.940089536925805, 4.939968322366395, 4.939945916430006, 4.940022282001957, 4.940197385968785, 4.940471199217159, 4.94084369663317, 4.941314857101306, 4.941884663503439, 4.9425531027177465, 4.943320165617683, 4.9441858470704485, 4.945150145936132, 4.946213065065707, 4.947374611300669, 4.948634795470356, 4.949993632391009, 4.951451140864257, 4.953007343675012, 4.954662267590125, 4.954377611331328, 4.950842007058678, 4.947208032753446, 4.943475813966572, 4.939645480129862, 4.93571716455266, 4.93169100441899, 4.927567140783852, 4.923345718570544, 4.919026886567568, 4.91461079742544, 4.910097607654433, 4.905487477621133, 4.900780571546552, 4.895977057502099, 4.891077107408723, 4.886080897033645, 4.880988605987414, 4.875800417722602, 4.870516519530405, 4.865137102540082, 4.859662361714851, 4.854092495851075, 4.848427707576023, 4.842668203345451, 4.836814193442628, 4.830865891975048, 4.824823516874296, 4.8186872898930275, 4.812457436604052, 4.80613418639789, 4.799717772482248, 4.79320843187954, 4.7866064054255295, 4.779911937768596, 4.773125277367246, 4.766246676489438, 4.759276391210962, 4.752214681414095, 4.745061810786515, 4.737818046819433, 4.73048366080711, 4.72305892784484, 4.71554412682856, 4.7079395404528075, 4.700245455210389, 4.692462161389967, 4.897816647307689, 4.896919108705234, 4.896024202951227, 4.895131928824761, 4.894242285108409, 4.8933552705871355, 4.892470884049444, 4.891589124286227, 4.8907099900914055, 4.889833480261779, 4.888959593597569, 4.8880883289012935, 4.887219684978505, 4.88635366063809, 4.88549025469139]]};{"straight": [[1.8327765322861609, 1.8330370080616456, 1.833292485744793, 1.8335429652850408, 1.8337884466359906, 1.8340289297552186, 1.8342644146040978, 1.8344949011476093, 1.834720389354171, 1.8349408791954644, 1.835156370646267, 1.8353668636842801, 1.8355723582899781, 1.8357728544464393, 1.8359683521392043, 1.836158851356112, 1.8363443520871643, 1.836524854324379, 1.8367003580616483, 1.8368708632946085, 1.8370363700205044, 1.8371968782380659, 1.8373523879473765, 1.8375028991497624, 1.8376484118476668, 1.8377889260445457, 1.8379244417447502, 1.83805495895343, 1.8381804776764241, 1.838300997920168, 1.838416519691596, 1.8385270429980558, 1.838632567847215, 1.8387330942469848, 1.8388286222054386, 1.8389191517307335, 1.8390046828310442, 1.8390852155144906, 1.8391607497890767, 1.8392312856626294, 1.839296823142739, 1.8393573622367114, 1.8394129029515156, 1.8394634452937382, 1.8395089892695458, 1.8395495348846396, 1.8395850821442306, 1.8396156310529985, 1.839641181615078, 1.8396617338340224, 1.839677287712794, 1.8396878432537447, 1.8396934004586072, 1.8396939593284802, 1.8396895198638363, 1.8396800820645076, 1.8396656459296992, 1.8396462114579926, 1.8396217786473557, 1.8395923474951612, 1.8395579179981985, 1.8395184901527024, 1.8394740639543734, 1.8394246393984126, 1.8393702164795513, 1.8393107951920866, 1.8392463755299282, 1.839176957486636, 1.8391025410554729, 1.839023126229458, 1.8389387130014159, 1.8388493013640428, 1.838754891309967, 1.8386554828318147, 1.8385510759222843, 1.838441670574218, 1.838327266780679, 1.8382078645350388, 1.8380834638310564, 1.8379540646629744, 1.837819667025605, 1.8376802709144329, 1.8375358763257141, 1.8373864832565792, 1.8372320917051432, 1.8370727016706159, 1.8369083131534216, 1.836738926155311, 1.8365645406794933, 1.8363851567307563, 1.8362007743156, 1.8360113934423712, 1.8358170141214032, 1.8356176363651517, 1.8354132601883464, 1.8352038856081405, 1.8349895126442597, 1.8347701413191615, 1.8345457716581963, 1.8343164036897726, 1.834082037445521, 1.8341013066417222, 1.8341204509724545, 1.8341394704377958, 1.8341583650378261, 1.8341771347726201, 1.8341957796422568, 1.8342142996468116, 1.83423269478636, 1.8342509650609768, 1.8342691104707374, 1.8342871310157145, 1.834305026695982, 1.8343227975116116, 1.8343404434626756]]};{"straight": [[0.0026323667235843284, 0.002582337946420611, 0.0025323083785126826, 0.0024822780838105315, 0.0024322471234183934, 0.00238221555565081, 0.0023321834360887084, 0.00228215081763549, 0.0022321177505731475, 0.002182084282618391, 0.002132050458978801, 0.0020820163224089783, 0.0020319819132667166, 0.001981947269569195, 0.0019319124270491604, 0.0018818774192111405, 0.001831842277387654, 0.0017818070307954275, 0.0017317717065916305, 0.0016817363299301033, 0.001631700924017599, 0.001581665510170028, 0.0015316301078687072, 0.0014815947348166094, 0.0014315594069946212, 0.0013815241387177988, 0.0013314889426916303, 0.0012814538300682942, 0.0012314188105029226, 0.0011813838922098642, 0.0011313490820189487, 0.0010813143854317517, 0.0010312798066778551, 0.0009812453487711146, 0.0009312110135659189, 0.000881176801813456, 0.0008311427132179714, 0.0007811087464930315, 0.0007310748994177803, 0.0006810411688932005, 0.0006310075509983687, 0.0005809740410467134, 0.0005309406336422688, 0.00048090732273592954, 0.0004308741016817024, 0.00038084096329295784, 0.00033080789989868174, 0.0002807749033997245, 0.0002307419653250491, 0.0001807090768879786, 0.00013067622904244553, 8.064341253923629e-05, 3.0610617982237906e-05, -1.942216411531588e-05, -6.94549432746e-05, -0.0001194877289949504, -0.0001695205306976213, -0.0002195533576695399, -0.00026958621900705765, -0.0003196191235597059, -0.0003696520798739505, -0.000419685096136941, -0.00046971818012026657, -0.0005197513391237054, -0.0005697845799189751, -0.0006198179086934823, -0.000669851330994071, -0.0007198848516707705, -0.0007699184748205418, -0.0008199522037310211, -0.0008699860408242653, -0.0009200199876004962, -0.0009700540445818406, -0.0010200882112560707, -0.0010701224860203472, -0.0011201568661249562, -0.0011701913476170485, -0.00122022592528438, -0.0012702605925990478, -0.0013202953416612247, -0.0013703301631429064, -0.001420365046231642, -0.0014703999785742766, -0.0015204349462206925, -0.0015704699335675528, -0.0016205049233020397, -0.0016705398963456088, -0.0017205748317977352, -0.001770609706879665, -0.0018206444968781755, -0.0018706791750893383, -0.0019207137127622816, -0.001970748079042969, -0.002020782240917978, -0.002070816163158292, -0.0021208498082630886, -0.0021708831364035553, -0.002220916105366705, -0.0022709486704992, -0.0023209807846511984, 0.00019351097599349247, 0.00019226105965323273, 0.00019101114436579272, 0.0001897612301226242, 0.0001885113169150448, 0.00018726140473423932, 0.00018601149357126012, 0.00018476158341702818, 0.00018351167426233412, 0.00018226176609783875, 0.00018101185891407427, 0.00017976195270144507, 0.00017851204745022845, 0.00017726214315057567, 0.0001760122397925127]]};{"straight": 10};[-0.0553069, -0.8072867];"straight";0;[[-0.0553069, -0.8072867], [-0.15179530214703224, -0.8331729033064152], [-0.24827696525461113, -0.8590839819939704], [-0.34475201994388, -0.8850194541055968], [-0.4412205968359823, -0.9109788376842259], [-0.5376828265520613, -0.9369616507727891], [-0.6341388397132606, -0.962967411414218], [-0.7305887669407233, -0.988995637651444], [-0.8270327388555931, -1.0150458475273982], [-0.923470886079013, -1.041117559085013], [-1.0199033392321264, -1.0672102903672185], [-1.1163302289360773, -1.0933235594169475], [-1.212751685812008, -1.1194568842771304], [-1.3091678404810632, -1.1456097829906988], [-1.4055788235643851, -1.1717817736005844], [-1.5019847656831182, -1.1979723741497188], [-1.5983857974584048, -1.2241811026810336], [-1.6947820495113886, -1.2504074772374592], [-1.7911736524632134, -1.276651015861928], [-1.8875607369350222, -1.3029112365973712], [-1.9839434335479582, -1.32918765748672], [-2.080321872923166, -1.3554797965729064], [-2.176696185681787, -1.381787171898861], [-2.273066502444966, -1.4081093015075163], [-2.369432953833846, -1.4344457034418028], [-2.4657956704695705, -1.4607958957446525], [-2.5621547829732827, -1.4871593964589964], [-2.6585104219661257, -1.5135357236277664], [-2.754862718069243, -1.5399243952938937], [-2.8512118019037787, -1.5663249295003099], [-2.947557804090876, -1.5927368442899463], [-3.0439008552516773, -1.6191596577057341], [-3.140241086007327, -1.6455928877906054], [-3.2365786269789676, -1.6720360525874909], [-3.332913608787744, -1.6984886701393225], [-3.4292461620547976, -1.7249502584890315], [-3.5255764174012736, -1.7514203356795497], [-3.6219045054483137, -1.777898419753808], [-3.718230556817063, -1.804384028754738], [-3.814554702128663, -1.830876680725271], [-3.9108770720042587, -1.857375893708339], [-4.007197797064992, -1.8838811857468731], [-4.103517007932009, -1.9103920748838048], [-4.199834835226449, -1.9369080791620652], [-4.296151409569459, -1.963428716624586], [-4.3924668615821805, -1.989953505314299], [-4.4887813218857575, -2.0164819632741353], [-4.585094921101334, -2.043013608547026], [-4.681407789850051, -2.0695479591759027], [-4.777720058753054, -2.096084533203697], [-4.874031858431487, -2.122622848673341], [-4.970343319506492, -2.149162423627765], [-5.066654572599212, -2.1757027761099015], [-5.162965748330791, -2.202243424162681], [-5.259276977322372, -2.2287838858290354], [-5.3555883901951, -2.2553236791518962], [-5.451900117570115, -2.2818623221741943], [-5.548212290068565, -2.3083993329388615], [-5.64452503831159, -2.3349342294888302], [-5.740838492920334, -2.3614665298670303], [-5.837152784515942, -2.387995752116394], [-5.933468043719554, -2.414521414279853], [-6.029784401152317, -2.4410430344003373], [-6.126101987435372, -2.4675601305207806], [-6.222420933189864, -2.494072220684113], [-6.3187413690369345, -2.5205788229332655], [-6.415063425597728, -2.54707945531117], [-6.511387233493388, -2.573573635860759], [-6.607712923345059, -2.600060882624962], [-6.704040625773881, -2.6265407136467123], [-6.800370471401002, -2.65301264696894], [-6.896702590847561, -2.6794762006345776], [-6.993037114734704, -2.705930892686556], [-7.089374173683573, -2.7323762411678065], [-7.185713898315313, -2.75881176412126], [-7.282056419251065, -2.7852369795898495], [-7.378401867111976, -2.8116514056165047], [-7.474750372519184, -2.8380545602441583], [-7.571102066093837, -2.8644459615157416], [-7.667457078457077, -2.890825127474186], [-7.763815540230048, -2.917191576162422], [-7.8601775820338915, -2.9435448256233823], [-7.956543334489754, -2.969884393899998], [-8.052912928218774, -2.9962097990351992], [-8.1492864938421, -3.0225205590719204], [-8.245664161980873, -3.0488161920530894], [-8.342046063256236, -3.07509621602164], [-8.43843232828933, -3.1013601490205027], [-8.534823087701307, -3.12760750909261], [-8.6312184721133, -3.153837814280892], [-8.727618612146461, -3.180050582628281], [-8.824023638421929, -3.2062453321777085], [-8.920433681560844, -3.2324215809721055], [-9.016848872184354, -3.2585788470544035], [-9.113269340913606, -3.284716648467534], [-9.209695218369736, -3.310834503254428], [-9.30612663517389, -3.336931929458018], [-9.402563721947212, -3.3630084451212343], [-9.499006609310845, -3.3890635682870096], [-9.595455427885932, -3.415096816998274], [-9.69191030829362, -3.44110770929796]]
